id,name,created_at,updated_at,company_id
995,240107,2017-02-20 18:25:07.695675,2017-02-20 18:25:07.695675,
996,202807,2017-02-20 18:25:08.015707,2017-02-20 18:25:08.015707,
997,202880,2017-02-20 18:25:08.656771,2017-02-20 18:25:08.656771,
998,202936,2017-02-20 18:25:09.027808,2017-02-20 18:25:09.027808,
999,210137,2017-02-20 18:25:09.352841,2017-02-20 18:25:09.352841,
1000,203041,2017-02-20 18:25:10.64297,2017-02-20 18:25:10.64297,
1001,202947,2017-02-20 18:25:10.958001,2017-02-20 18:25:10.958001,
1002,202959,2017-02-20 18:25:11.279033,2017-02-20 18:25:11.279033,
1003,202960,2017-02-20 18:25:11.925098,2017-02-20 18:25:11.925098,
1004,202987,2017-02-20 18:25:12.25213,2017-02-20 18:25:12.25213,
1005,203036,2017-02-20 18:25:12.587164,2017-02-20 18:25:12.587164,
1006,240111,2017-02-20 18:25:13.229228,2017-02-20 18:25:13.229228,
1007,202941,2017-02-20 18:25:13.54326,2017-02-20 18:25:13.54326,
1008,202945,2017-02-20 18:25:14.177323,2017-02-20 18:25:14.177323,
1009,240017,2017-02-20 18:25:14.497355,2017-02-20 18:25:14.497355,
1010,203022,2017-02-20 18:25:14.824388,2017-02-20 18:25:14.824388,
1011,202975,2017-02-20 18:25:15.482453,2017-02-20 18:25:15.482453,
1012,,2017-02-20 18:25:16.124518,2017-02-20 18:25:16.124518,
1013,28-44-2,2017-02-20 18:25:17.408646,2017-02-20 18:25:17.408646,
1014,27-63-1,2017-02-20 18:25:20.612966,2017-02-20 18:25:20.612966,
1015,28-41-1,2017-02-20 18:25:20.941999,2017-02-20 18:25:20.941999,
1016,28-48-1,2017-02-20 18:25:22.537159,2017-02-20 18:25:22.537159,
1017,28-47-1,2017-02-20 18:25:22.859191,2017-02-20 18:25:22.859191,
1018,28-64-1,2017-02-20 18:25:23.169222,2017-02-20 18:25:23.169222,
1019,28-45-1,2017-02-20 18:25:23.813286,2017-02-20 18:25:23.813286,
1020,25-2-1,2017-02-20 18:25:25.087414,2017-02-20 18:25:25.087414,
1021,22-2-1,2017-02-20 18:25:26.729578,2017-02-20 18:25:26.729578,
1022,18-2-1,2017-02-20 18:25:27.057611,2017-02-20 18:25:27.057611,
1023,2001-02-12,2017-02-20 18:25:27.383643,2017-02-20 18:25:27.383643,
1024,28-42-1,2017-02-20 18:25:28.659771,2017-02-20 18:25:28.659771,
1025,35-3-10,2017-02-20 18:25:28.979803,2017-02-20 18:25:28.979803,
1026,45-2-2,2017-02-20 18:25:29.628868,2017-02-20 18:25:29.628868,
1027,28-43-1,2017-02-20 18:25:30.904996,2017-02-20 18:25:30.904996,
1028,2001-12-02,2017-02-20 18:25:33.220227,2017-02-20 18:25:33.220227,
1029,28-56-1,2017-02-20 18:25:33.869292,2017-02-20 18:25:33.869292,
1030,2001-02-21,2017-02-20 18:25:34.197325,2017-02-20 18:25:34.197325,
1031,1-44-2,2017-02-20 18:25:34.84539,2017-02-20 18:25:34.84539,
1032,1-43-1,2017-02-20 18:25:35.494454,2017-02-20 18:25:35.494454,
1033,1-44-2,2017-02-20 18:25:35.813486,2017-02-20 18:25:35.813486,
1034,1-63-1,2017-02-20 18:25:37.085614,2017-02-20 18:25:37.085614,
1035,1-44-1,2017-02-20 18:25:37.401645,2017-02-20 18:25:37.401645,
1036,1-60-1,2017-02-20 18:25:38.039709,2017-02-20 18:25:38.039709,
1037,1-64-1,2017-02-20 18:25:38.35274,2017-02-20 18:25:38.35274,
1038,1-L-1,2017-02-20 18:25:40.242929,2017-02-20 18:25:40.242929,
1039,1-48-1,2017-02-20 18:25:41.503055,2017-02-20 18:25:41.503055,
1040,1-F-1,2017-02-20 18:25:41.823087,2017-02-20 18:25:41.823087,
1041,1-63-1,2017-02-20 18:25:42.15012,2017-02-20 18:25:42.15012,
1042,1-43-1,2017-02-20 18:25:42.470152,2017-02-20 18:25:42.470152,
1043,CEN1A1505,2017-02-20 18:25:43.113216,2017-02-20 18:25:43.113216,
1044,CEN1A1435,2017-02-20 18:25:44.384343,2017-02-20 18:25:44.384343,
1045,CEN1A1445,2017-02-20 18:25:44.703375,2017-02-20 18:25:44.703375,
1046,CEN1A1432,2017-02-20 18:25:45.059411,2017-02-20 18:25:45.059411,
1047,CEN1A1442,2017-02-20 18:25:46.972602,2017-02-20 18:25:46.972602,
1048,CEN1A1652,2017-02-20 18:25:47.312636,2017-02-20 18:25:47.312636,
1049,CEN1A1450,2017-02-20 18:25:47.637669,2017-02-20 18:25:47.637669,
1050,CEN1A1426,2017-02-20 18:25:48.279733,2017-02-20 18:25:48.279733,
1051,FCENA9010,2017-02-20 18:25:48.592764,2017-02-20 18:25:48.592764,
1052,FCENA9090,2017-02-20 18:25:49.237829,2017-02-20 18:25:49.237829,
1053,FCENA9040,2017-02-20 18:25:49.55586,2017-02-20 18:25:49.55586,
1054,FCENA9030,2017-02-20 18:25:50.195924,2017-02-20 18:25:50.195924,
1055,FCENA9070,2017-02-20 18:25:50.510956,2017-02-20 18:25:50.510956,
1056,FCENA9110,2017-02-20 18:25:52.101115,2017-02-20 18:25:52.101115,
1057,,2017-02-20 18:25:52.424147,2017-02-20 18:25:52.424147,
1058,,2017-02-20 18:25:53.068212,2017-02-20 18:25:53.068212,
1059,,2017-02-20 18:25:53.394244,2017-02-20 18:25:53.394244,
1060,,2017-02-20 18:25:54.683373,2017-02-20 18:25:54.683373,
1061,,2017-02-20 18:25:55.000405,2017-02-20 18:25:55.000405,
1062,2203,2017-02-20 18:25:55.326437,2017-02-20 18:25:55.326437,
1063,,2017-02-20 18:25:56.585563,2017-02-20 18:25:56.585563,
1064,,2017-02-20 18:25:56.908596,2017-02-20 18:25:56.908596,
1065,,2017-02-20 18:25:57.546659,2017-02-20 18:25:57.546659,
1066,,2017-02-20 18:25:58.809786,2017-02-20 18:25:58.809786,
1067,,2017-02-20 18:25:59.44885,2017-02-20 18:25:59.44885,
1068,502310,2017-02-20 18:25:59.770882,2017-02-20 18:25:59.770882,
1069,502309,2017-02-20 18:26:01.702075,2017-02-20 18:26:01.702075,
1070,502307,2017-02-20 18:26:02.978203,2017-02-20 18:26:02.978203,
1071,502308,2017-02-20 18:26:03.304235,2017-02-20 18:26:03.304235,
1072,PHM_BS Admin (3351-502524),2017-02-20 18:26:03.944299,2017-02-20 18:26:03.944299,
1073,,2017-02-20 18:26:05.232428,2017-02-20 18:26:05.232428,
1074,China Cost Centre (CHN_CHN),2017-02-20 18:26:07.145619,2017-02-20 18:26:07.145619,
1075,China Cost Centre (CHN_CHN),2017-02-20 18:26:07.468652,2017-02-20 18:26:07.468652,
1076,China Cost Centre (CHN_CHN),2017-02-20 18:26:07.788684,2017-02-20 18:26:07.788684,
1077,China Cost Centre (CHN_CHN),2017-02-20 18:26:09.071812,2017-02-20 18:26:09.071812,
1078,MEL-Australia Admin (4000-502543),2017-02-20 18:26:09.697874,2017-02-20 18:26:09.697874,
1079,FINANCE (IND_IND_FINANCE),2017-02-20 18:26:10.023907,2017-02-20 18:26:10.023907,
1080,TRICHY (IND_IND_MFG-TRICHY),2017-02-20 18:26:11.344039,2017-02-20 18:26:11.344039,
1081,RISK MGMT (IND_IND_RKM),2017-02-20 18:26:11.989104,2017-02-20 18:26:11.989104,
1082,KANDLA (IND_IND_MFG-KANDLA),2017-02-20 18:26:12.64917,2017-02-20 18:26:12.64917,
1083,BFSALES (IND_IND_Margarine and Mayo_Sales),2017-02-20 18:26:13.035208,2017-02-20 18:26:13.035208,
1084,TECHNICAL (IND_IND_MFG),2017-02-20 18:26:13.35424,2017-02-20 18:26:13.35424,
1085,LEGAL (LEGAL),2017-02-20 18:26:13.674272,2017-02-20 18:26:13.674272,
1086,RAJPURA (IND_IND_MFG-FINANCE/RAJPURA),2017-02-20 18:26:15.290434,2017-02-20 18:26:15.290434,
1087,IT (IND_IND_IT),2017-02-20 18:26:15.616466,2017-02-20 18:26:15.616466,
1088,HO- GPC (IND_IND_COMMERCIAL-INDUSTRIAL),2017-02-20 18:26:15.931498,2017-02-20 18:26:15.931498,
1089,KANDLA (IND_IND_MFG-FINANCE/KANDLA),2017-02-20 18:26:17.214626,2017-02-20 18:26:17.214626,
1090,KANDLA (IND_IND_HR-KANDLA),2017-02-20 18:26:17.541659,2017-02-20 18:26:17.541659,
1091,RAJPURA (IND_IND_MFG-RAJPURA),2017-02-20 18:26:17.861691,2017-02-20 18:26:17.861691,
1092,RAJPURA (IND_IND_AMRITVRO),2017-02-20 18:26:18.732778,2017-02-20 18:26:18.732778,
1093,RAJPURA (IND_IND_HR-RAJPURA),2017-02-20 18:26:19.063811,2017-02-20 18:26:19.063811,
1094,PROCUREMENT (IND_IND_PROCUREMENT),2017-02-20 18:26:19.701875,2017-02-20 18:26:19.701875,
1095,CFSALES (IND_IND_FOODSDALDA-SALES),2017-02-20 18:26:20.019907,2017-02-20 18:26:20.019907,
1096,FOODS CENTRAL (IND_IND_MARKETING),2017-02-20 18:26:20.342939,2017-02-20 18:26:20.342939,
1097,BUNDI (IND_IND_MFG-BUNDI),2017-02-20 18:26:21.627067,2017-02-20 18:26:21.627067,
1098,SUGAR (IND_IND_SUGAR),2017-02-20 18:26:23.219226,2017-02-20 18:26:23.219226,
1099,RAJPURA (IND_IND_MFG-IT/RAJPURA),2017-02-20 18:26:23.541259,2017-02-20 18:26:23.541259,
1100,RAJPURA (IND_IND_AMRITBAKERY),2017-02-20 18:26:23.866291,2017-02-20 18:26:23.866291,
1101,HR&ADMIN (IND_IND_HR),2017-02-20 18:26:25.145419,2017-02-20 18:26:25.145419,
1102,TSF (IND_IND_TSF),2017-02-20 18:26:27.461651,2017-02-20 18:26:27.461651,
1103,FOODS CENTRAL (IND_IND_FOODSCENTRAL),2017-02-20 18:26:27.782683,2017-02-20 18:26:27.782683,
1104,RESEARCH (IND_IND_RESEARCH),2017-02-20 18:26:28.105715,2017-02-20 18:26:28.105715,
1105,CARBONCREDIT (IND_IND_CARBON-CREDIT),2017-02-20 18:26:28.428747,2017-02-20 18:26:28.428747,
1106,STRATEGY (IND_IND_STRATEGY),2017-02-20 18:26:30.671972,2017-02-20 18:26:30.671972,
1107,BFSALES (IND_IND_Margarine and Mayo),2017-02-20 18:26:30.997004,2017-02-20 18:26:30.997004,
1108,AUDIT (IND_IND_AUDIT),2017-02-20 18:26:31.629067,2017-02-20 18:26:31.629067,
1109,2P (IND_IND_FOODSDALDA),2017-02-20 18:26:31.967101,2017-02-20 18:26:31.967101,
1110,250 T PLANT (IND_IND_MFG-IT/TRICHY),2017-02-20 18:26:32.290133,2017-02-20 18:26:32.290133,
1111,TRICHY (IND_IND_HR-TRICHY),2017-02-20 18:26:32.609165,2017-02-20 18:26:32.609165,
1112,TRICHY (IND_IND_MFG-FINANCE/TRICHY),2017-02-20 18:26:33.887293,2017-02-20 18:26:33.887293,
1113,CORN (IND_IND_CORN),2017-02-20 18:26:34.220326,2017-02-20 18:26:34.220326,
1114,CHAMBAL (IND_IND_CHAMBAL),2017-02-20 18:26:34.538358,2017-02-20 18:26:34.538358,
1115,RAJPURA (IND_IND_MFG-RAJPURAWORKER),2017-02-20 18:26:34.869391,2017-02-20 18:26:34.869391,
1116,TRICHY (IND_IND_MFG-TRICHYWORKER),2017-02-20 18:26:36.164521,2017-02-20 18:26:36.164521,
1117,PAS-Philippines Admi (3200-502721),2017-02-20 18:26:36.506555,2017-02-20 18:26:36.506555,
1118,PAS-Phil O/P Trading (3200-502722),2017-02-20 18:26:38.106715,2017-02-20 18:26:38.106715,
1119,SNG-TSF (3250-502427),2017-02-20 18:26:41.308035,2017-02-20 18:26:41.308035,
1120,SNG-Human Resources (3250-502448),2017-02-20 18:26:41.629067,2017-02-20 18:26:41.629067,
1121,SNG-FX Trading (3250-502429),2017-02-20 18:26:41.9611,2017-02-20 18:26:41.9611,
1122,SNG-Regional HQ (3250-502473),2017-02-20 18:26:42.281132,2017-02-20 18:26:42.281132,
1123,SNG-FExecution (3250-502428),2017-02-20 18:26:42.602165,2017-02-20 18:26:42.602165,
1124,SNG-Palm Oils Tradin (3250-502459),2017-02-20 18:26:42.926197,2017-02-20 18:26:42.926197,
1125,SNG-Commercial Marketing & Logisitcs (3250-503280),2017-02-20 18:26:43.25723,2017-02-20 18:26:43.25723,
1126,SNG-EthExecution (3250-502441),2017-02-20 18:26:43.597264,2017-02-20 18:26:43.597264,
1127,SNG-Sugar Trading (3250-502467),2017-02-20 18:26:43.923297,2017-02-20 18:26:43.923297,
1128,SNG-Finance (3250-502449),2017-02-20 18:26:44.247329,2017-02-20 18:26:44.247329,
1129,SNG-Freight Admin (3250-502469),2017-02-20 18:26:44.582363,2017-02-20 18:26:44.582363,
1130,SNG-Treasury (3250-502453),2017-02-20 18:26:44.921396,2017-02-20 18:26:44.921396,
1131,SNG-Risk Management (3250-502454),2017-02-20 18:26:45.251429,2017-02-20 18:26:45.251429,
1132,SNG-O/P Execution (3250-502444),2017-02-20 18:26:45.582463,2017-02-20 18:26:45.582463,
1133,SNG-O & P (3250-502443),2017-02-20 18:26:45.915496,2017-02-20 18:26:45.915496,
1134,SNG-Sugar Execution (3250-502468),2017-02-20 18:26:46.246529,2017-02-20 18:26:46.246529,
1135,SNG-Contract Admin (3250-502445),2017-02-20 18:26:46.579562,2017-02-20 18:26:46.579562,
1136,SNG-Systems (3250-502452),2017-02-20 18:26:46.907595,2017-02-20 18:26:46.907595,
1137,SNG-Admin Office (3250-502451),2017-02-20 18:26:47.226627,2017-02-20 18:26:47.226627,
1138,SNG-Financial Planning and Analysis (3250-503278),2017-02-20 18:26:47.549659,2017-02-20 18:26:47.549659,
1139,SNG-Palm Oils Exec (3250-502460),2017-02-20 18:26:47.868691,2017-02-20 18:26:47.868691,
1140,SNG-Corp Ind/Technical Group (3250-503112),2017-02-20 18:26:48.191723,2017-02-20 18:26:48.191723,
1141,SNG-Ops Excelerate (3250-503096),2017-02-20 18:26:48.514756,2017-02-20 18:26:48.514756,
1142,SNG-Ethanol (3250-502442),2017-02-20 18:26:48.832788,2017-02-20 18:26:48.832788,
1143,SNG-SEA-OTH-SS (3250-503217),2017-02-20 18:26:49.174822,2017-02-20 18:26:49.174822,
1144,SNG-Grains (3250-502438),2017-02-20 18:26:49.501854,2017-02-20 18:26:49.501854,
1145,SG-EDOIL-SELL (3250-504814),2017-02-20 18:26:49.825887,2017-02-20 18:26:49.825887,
1146,No Cost Center (NO_COSTCENTER),2017-02-20 18:26:50.170921,2017-02-20 18:26:50.170921,
1147,,2017-02-20 18:26:50.505955,2017-02-20 18:26:50.505955,
1148,,2017-02-20 18:26:50.825987,2017-02-20 18:26:50.825987,
1149,Biodiesel (6050-601302),2017-02-20 18:26:51.15602,2017-02-20 18:26:51.15602,
1150,Refining (6050-600008),2017-02-20 18:26:51.470051,2017-02-20 18:26:51.470051,
1151,Logistics (6050-600023),2017-02-20 18:26:51.800084,2017-02-20 18:26:51.800084,
1152,Maintenance (excl. Direct cos.) (6050-600018),2017-02-20 18:26:52.132117,2017-02-20 18:26:52.132117,
1153,Plant Administration (6050-600020),2017-02-20 18:26:52.465151,2017-02-20 18:26:52.465151,
1154,Preparation / Pressing (6050-600004),2017-02-20 18:26:52.791183,2017-02-20 18:26:52.791183,
1155,Laboratory (check incoming) (6050-600022),2017-02-20 18:26:53.120216,2017-02-20 18:26:53.120216,
1156,Safety (600017-6050),2017-02-20 18:26:53.472251,2017-02-20 18:26:53.472251,
1157,503246,2017-02-20 18:26:53.795284,2017-02-20 18:26:53.795284,
1158,501878,2017-02-20 18:26:54.120316,2017-02-20 18:26:54.120316,
1159,501742,2017-02-20 18:26:54.45335,2017-02-20 18:26:54.45335,
1160,501699,2017-02-20 18:26:54.781382,2017-02-20 18:26:54.781382,
1161,501697,2017-02-20 18:26:55.096414,2017-02-20 18:26:55.096414,
1162,501969,2017-02-20 18:26:55.426447,2017-02-20 18:26:55.426447,
1163,501415,2017-02-20 18:26:55.745479,2017-02-20 18:26:55.745479,
1164,503114,2017-02-20 18:26:56.071511,2017-02-20 18:26:56.071511,
1165,501501,2017-02-20 18:26:56.401544,2017-02-20 18:26:56.401544,
1166,503147,2017-02-20 18:26:56.723577,2017-02-20 18:26:56.723577,
1167,501581,2017-02-20 18:26:57.047609,2017-02-20 18:26:57.047609,
1168,504366,2017-02-20 18:26:57.367641,2017-02-20 18:26:57.367641,
1169,503855,2017-02-20 18:26:57.695674,2017-02-20 18:26:57.695674,
1170,501842,2017-02-20 18:26:58.019706,2017-02-20 18:26:58.019706,
1171,501644,2017-02-20 18:26:58.345739,2017-02-20 18:26:58.345739,
1172,501872,2017-02-20 18:26:58.671771,2017-02-20 18:26:58.671771,
1173,501601,2017-02-20 18:26:58.986803,2017-02-20 18:26:58.986803,
1174,501831,2017-02-20 18:26:59.307835,2017-02-20 18:26:59.307835,
1175,503853,2017-02-20 18:26:59.637868,2017-02-20 18:26:59.637868,
1176,501751,2017-02-20 18:26:59.963901,2017-02-20 18:26:59.963901,
1177,501830,2017-02-20 18:27:00.291933,2017-02-20 18:27:00.291933,
1178,503845,2017-02-20 18:27:00.608965,2017-02-20 18:27:00.608965,
1179,501648,2017-02-20 18:27:00.941998,2017-02-20 18:27:00.941998,
1180,501847,2017-02-20 18:27:01.268031,2017-02-20 18:27:01.268031,
1181,501647,2017-02-20 18:27:01.588063,2017-02-20 18:27:01.588063,
1182,501797,2017-02-20 18:27:01.917096,2017-02-20 18:27:01.917096,
1183,503854,2017-02-20 18:27:02.250129,2017-02-20 18:27:02.250129,
1184,504410,2017-02-20 18:27:02.578162,2017-02-20 18:27:02.578162,
1185,501869,2017-02-20 18:27:02.921196,2017-02-20 18:27:02.921196,
1186,501484,2017-02-20 18:27:03.25423,2017-02-20 18:27:03.25423,
1187,504889,2017-02-20 18:27:03.595264,2017-02-20 18:27:03.595264,
1188,501844,2017-02-20 18:27:03.929297,2017-02-20 18:27:03.929297,
1189,504353,2017-02-20 18:27:04.267331,2017-02-20 18:27:04.267331,
1190,501705,2017-02-20 18:27:04.586363,2017-02-20 18:27:04.586363,
1191,501876,2017-02-20 18:27:04.915396,2017-02-20 18:27:04.915396,
1192,501874,2017-02-20 18:27:05.242428,2017-02-20 18:27:05.242428,
1193,501870,2017-02-20 18:27:05.570461,2017-02-20 18:27:05.570461,
1194,501829,2017-02-20 18:27:05.893493,2017-02-20 18:27:05.893493,
1195,501772,2017-02-20 18:27:06.235528,2017-02-20 18:27:06.235528,
1196,504247,2017-02-20 18:27:06.573561,2017-02-20 18:27:06.573561,
1197,501414,2017-02-20 18:27:06.901594,2017-02-20 18:27:06.901594,
1198,504232,2017-02-20 18:27:07.221626,2017-02-20 18:27:07.221626,
1199,501745,2017-02-20 18:27:07.56266,2017-02-20 18:27:07.56266,
1200,501867,2017-02-20 18:27:07.886693,2017-02-20 18:27:07.886693,
1201,501652,2017-02-20 18:27:08.217726,2017-02-20 18:27:08.217726,
1202,501416,2017-02-20 18:27:08.541758,2017-02-20 18:27:08.541758,
1203,501441,2017-02-20 18:27:08.86179,2017-02-20 18:27:08.86179,
1204,501709,2017-02-20 18:27:09.193823,2017-02-20 18:27:09.193823,
1205,504391,2017-02-20 18:27:09.521856,2017-02-20 18:27:09.521856,
1206,502893,2017-02-20 18:27:09.841888,2017-02-20 18:27:09.841888,
1207,503844,2017-02-20 18:27:10.165921,2017-02-20 18:27:10.165921,
1208,501452,2017-02-20 18:27:10.489953,2017-02-20 18:27:10.489953,
1209,501827,2017-02-20 18:27:10.814986,2017-02-20 18:27:10.814986,
1210,501834,2017-02-20 18:27:11.16202,2017-02-20 18:27:11.16202,
1211,501512,2017-02-20 18:27:11.482052,2017-02-20 18:27:11.482052,
1212,503857,2017-02-20 18:27:11.818086,2017-02-20 18:27:11.818086,
1213,502993,2017-02-20 18:27:12.152119,2017-02-20 18:27:12.152119,
1214,504711,2017-02-20 18:27:12.475152,2017-02-20 18:27:12.475152,
1215,501639,2017-02-20 18:27:12.796184,2017-02-20 18:27:12.796184,
1216,501681,2017-02-20 18:27:13.115216,2017-02-20 18:27:13.115216,
1217,501702,2017-02-20 18:27:13.436248,2017-02-20 18:27:13.436248,
1218,501794,2017-02-20 18:27:13.76128,2017-02-20 18:27:13.76128,
1219,501421,2017-02-20 18:27:14.076312,2017-02-20 18:27:14.076312,
1220,501570,2017-02-20 18:27:14.403344,2017-02-20 18:27:14.403344,
1221,504227,2017-02-20 18:27:14.717376,2017-02-20 18:27:14.717376,
1222,501611,2017-02-20 18:27:15.043408,2017-02-20 18:27:15.043408,
1223,504389,2017-02-20 18:27:15.36444,2017-02-20 18:27:15.36444,
1224,501593,2017-02-20 18:27:15.701474,2017-02-20 18:27:15.701474,
1225,503847,2017-02-20 18:27:16.029507,2017-02-20 18:27:16.029507,
1226,502992,2017-02-20 18:27:16.35754,2017-02-20 18:27:16.35754,
1227,501641,2017-02-20 18:27:16.690573,2017-02-20 18:27:16.690573,
1228,501822,2017-02-20 18:27:17.010605,2017-02-20 18:27:17.010605,
1229,503840,2017-02-20 18:27:17.342638,2017-02-20 18:27:17.342638,
1230,501571,2017-02-20 18:27:17.668671,2017-02-20 18:27:17.668671,
1231,501759,2017-02-20 18:27:17.993703,2017-02-20 18:27:17.993703,
1232,501513,2017-02-20 18:27:18.332737,2017-02-20 18:27:18.332737,
1233,501939,2017-02-20 18:27:18.652769,2017-02-20 18:27:18.652769,
1234,501580,2017-02-20 18:27:18.980802,2017-02-20 18:27:18.980802,
1235,501795,2017-02-20 18:27:19.302834,2017-02-20 18:27:19.302834,
1236,500037,2017-02-20 18:27:19.632867,2017-02-20 18:27:19.632867,
1237,China Cost Centre (CHN_CHN),2017-02-20 18:27:19.952899,2017-02-20 18:27:19.952899,
1238,,2017-02-20 18:27:20.274931,2017-02-20 18:27:20.274931,
1239,,2017-02-20 18:27:20.601964,2017-02-20 18:27:20.601964,
1240,RO- BEMEA SAP Share Service BDT (7180-600977),2017-02-20 18:27:20.934997,2017-02-20 18:27:20.934997,
1241,RO- G&A GO BDT (7180-600788),2017-02-20 18:27:21.269031,2017-02-20 18:27:21.269031,
1242,RO- HQ Office Bucharest BDT (7180-600782),2017-02-20 18:27:21.592063,2017-02-20 18:27:21.592063,
1243,RO- Sell GO BDT (7180-600777),2017-02-20 18:27:21.932097,2017-02-20 18:27:21.932097,
1244,RO- Accounting BDT (7180-600779),2017-02-20 18:27:22.255129,2017-02-20 18:27:22.255129,
1245,RO- IT Departament BDT (7180-600784),2017-02-20 18:27:22.572161,2017-02-20 18:27:22.572161,
1246,RO- Sell Distr BDT (7180-600776),2017-02-20 18:27:22.890193,2017-02-20 18:27:22.890193,
1247,RO- Finance BDT (7180-600778),2017-02-20 18:27:23.212225,2017-02-20 18:27:23.212225,
1248,RO- Human Resources BDT (7180-600783),2017-02-20 18:27:23.537258,2017-02-20 18:27:23.537258,
1249,RO- Danube Safety BDT (7180-600836),2017-02-20 18:27:23.867291,2017-02-20 18:27:23.867291,
1250,RO- Legal Departament BDT (7180-600785),2017-02-20 18:27:24.194323,2017-02-20 18:27:24.194323,
1251,RO- Agri-Execution/Logistics BDT (7180-600790),2017-02-20 18:27:24.518356,2017-02-20 18:27:24.518356,
1252,RO- Controlling BDT (7180-600781),2017-02-20 18:27:24.852389,2017-02-20 18:27:24.852389,
1253,RO- Treasury BDT (7180-600780),2017-02-20 18:27:25.178422,2017-02-20 18:27:25.178422,
1254,,2017-02-20 18:27:25.514455,2017-02-20 18:27:25.514455,
1255,COMMODITY DEP. (6501-600141),2017-02-20 18:27:25.849489,2017-02-20 18:27:25.849489,
1256,PLANT ADMINISTRATION (6501-600137),2017-02-20 18:27:26.173521,2017-02-20 18:27:26.173521,
1257,LOGISTICS (6501-600140),2017-02-20 18:27:26.501554,2017-02-20 18:27:26.501554,
1258,Industrial MBF (6501-601299),2017-02-20 18:27:26.841588,2017-02-20 18:27:26.841588,
1259,FINANCE ACCOUNTING (6501-600142),2017-02-20 18:27:27.175621,2017-02-20 18:27:27.175621,
1260,MEALS STORAGE (6501-600118),2017-02-20 18:27:27.493653,2017-02-20 18:27:27.493653,
1261,MAINTENANCE (6501-600135),2017-02-20 18:27:27.817686,2017-02-20 18:27:27.817686,
1262,EUROPEAN SAFETY (6501-600134),2017-02-20 18:27:28.141718,2017-02-20 18:27:28.141718,
1263,MAGAZIN (6501-600136),2017-02-20 18:27:28.46175,2017-02-20 18:27:28.46175,
1264,PREPARATION PRESSING (6501-600116),2017-02-20 18:27:28.777782,2017-02-20 18:27:28.777782,
1265,SHARED ADMIN. COSTS (6501-600147),2017-02-20 18:27:29.099814,2017-02-20 18:27:29.099814,
1266,Finance MBF (6501-601301),2017-02-20 18:27:29.423846,2017-02-20 18:27:29.423846,
1267,SOCIAL (6501-600145),2017-02-20 18:27:29.753879,2017-02-20 18:27:29.753879,
1268,QUALITY (6501-600138),2017-02-20 18:27:30.071911,2017-02-20 18:27:30.071911,
1269,HR DEP. (6501-600144),2017-02-20 18:27:30.396944,2017-02-20 18:27:30.396944,
1270,REF. OILS STORAGE (6501-600125),2017-02-20 18:27:30.725976,2017-02-20 18:27:30.725976,
1271,MANAGEMENT (6501-600146),2017-02-20 18:27:31.06201,2017-02-20 18:27:31.06201,
1272,DEGUMMING (6501-600123),2017-02-20 18:27:31.377042,2017-02-20 18:27:31.377042,
1273,EXTRACTION (6501-600117),2017-02-20 18:27:31.698074,2017-02-20 18:27:31.698074,
1274,PROJEKTMANAGEMENT (6501-600159),2017-02-20 18:27:32.019106,2017-02-20 18:27:32.019106,
1275,REFINIG (6501-600120),2017-02-20 18:27:32.36214,2017-02-20 18:27:32.36214,
1276,I T (6501-600143),2017-02-20 18:27:32.685172,2017-02-20 18:27:32.685172,
1277,NEUTRALIZATION (6501-600121),2017-02-20 18:27:33.034207,2017-02-20 18:27:33.034207,
1278,No Cost Center (NO_COSTCENTER),2017-02-20 18:27:33.371241,2017-02-20 18:27:33.371241,
1279,,2017-02-20 18:27:33.689273,2017-02-20 18:27:33.689273,
1280,No Cost Center (NO_COSTCENTER),2017-02-20 18:27:34.027307,2017-02-20 18:27:34.027307,
1281,,2017-02-20 18:27:34.35834,2017-02-20 18:27:34.35834,
1282,600868,2017-02-20 18:27:34.693373,2017-02-20 18:27:34.693373,
1283,600855 (6400-600855),2017-02-20 18:27:35.026406,2017-02-20 18:27:35.026406,
1284,600842 (6400-600842),2017-02-20 18:27:35.36444,2017-02-20 18:27:35.36444,
1285,6400-600849 (6400-600849),2017-02-20 18:27:35.684472,2017-02-20 18:27:35.684472,
1286,600868 (6400-600868),2017-02-20 18:27:36.012505,2017-02-20 18:27:36.012505,
1287,600848 (6400-600848),2017-02-20 18:27:36.327537,2017-02-20 18:27:36.327537,
1288,600862 (6400-600862),2017-02-20 18:27:36.656569,2017-02-20 18:27:36.656569,
1289,600847 (6400-600847),2017-02-20 18:27:37.016605,2017-02-20 18:27:37.016605,
1290,600860 (6400-600860),2017-02-20 18:27:37.344638,2017-02-20 18:27:37.344638,
1291,600846 (6400-600846),2017-02-20 18:27:37.66167,2017-02-20 18:27:37.66167,
1292,No Cost Center (NO_COSTCENTER),2017-02-20 18:27:37.987703,2017-02-20 18:27:37.987703,
1293,No Cost Center (NO_COSTCENTER),2017-02-20 18:27:38.306734,2017-02-20 18:27:38.306734,
1294,TR-FOOD (7550-600806),2017-02-20 18:27:38.626766,2017-02-20 18:27:38.626766,
1295,TR-BUDGET & REPORT (7550-600889),2017-02-20 18:27:38.952799,2017-02-20 18:27:38.952799,
1296,TR-EXECUTION (7550-600805),2017-02-20 18:27:39.267831,2017-02-20 18:27:39.267831,
1297,TR-BOT OI WRH-THRACE (7550-600820),2017-02-20 18:27:39.655869,2017-02-20 18:27:39.655869,
